"","X.1","site_code","year","block","plot","trt","Family","Taxon","num_leaves","leaf_pct_N","leaf_pct_C","leaf_N15_delta_air","leaf_C13_delta_PDB","leaf_N15_pct_atom","leaf_C13_pct_atom","leaf_area_mm2","leaf_dry_mass_g","SLA","leaf_ppm_P","leaf_ppm_B","leaf_ppm_Na","leaf_ppm_Ca","leaf_ppm_Fe","leaf_ppm_K","leaf_ppm_Mg","leaf_ppm_Mn","leaf_ppm_Cu","leaf_ppm_Zn","leaf_ppm_Sr","leaf_ppm_Pb","leaf_ppm_Mo","Ntrt","Ptrt","Ktrt","Ntrt_fac","Ptrt_fac","Ktrt_fac","Narea","Nfix","sum_INT_cover","sum_NAT_cover","sum_UNK_cover","total_cover","INT_rich","NAT_rich","UNK_rich","rich","site_year_rich","site_richness","site_native_richness","site_introduced_richness","plot_beta","dead_mass","live_mass","total_mass","unsorted_mass","proportion_par","Ambient_PAR","Ground_PAR","par_rat","site_name","continent","country","region","managed","burned","grazed","anthropogenic","habitat","elevation","latitude","longitude","experiment_type","N","P","K","Exclose","year_trt","first_nutrient_year","first_fenced_year","X","precip","PET","SPEI_12","SPEI_6","SPEI_24","SPEI_12.class","SPEI_6.class","SPEI_24.class","precip.mean","PET.mean","p_pet","tmp","par","vpd","z","provenance","lifespan","lifeform","functional_group","photosynthetic_pathway","n","la_m2","lma","narea","lai","par_per_leaf_area"
"2697",579522,"valm.ch",2011,3,23,"P","Poaceae","FESTUCA RUBRA",0,2.023383,45.67484,-1.16855,-26.11761,0.3658669,1.077035,0.995125,0.0120375,82.66874,3562.26,19.80251,7.062866,4724.561,66.76954,19058.09,1374.895,105.315,5.15386,27.01381,11.95869,0.1653254,1.010905,0,1,0,"0","1","0",0.02447579,"no",0,127.7,0,128.3,0,27,0,29,86,111,110,0,3.8276,36.65,205.45,242.1,NA,0.7941006,1729,1373,0.7941006,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,1,0,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","GRASS","GRASS","C3",2697,9.95125e-07,12096.47,244.7579,0.2680757,390.1782
"2698",579523,"valm.ch",2011,3,24,"N","Poaceae","FESTUCA RUBRA",0,3.429607,48.74393,-2.129442,-26.50335,0.3655162,1.076613,0.649375,0.006322222,102.7131,1196.567,27.0702,18.07035,3938.192,73.06126,10542.46,1374.955,318.2722,5.354089,36.0676,10.47423,0.2359016,0.745722,1,0,0,"1","0","0",0.03339016,"no",0,105.7,0,108.2,0,33,0,35,86,111,110,0,3.1714,26.9,161.75,188.65,NA,0.9028571,1750,1580,0.9028571,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,0,0,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","GRASS","GRASS","C3",2698,6.49375e-07,9735.857,333.9016,0.1188267,404.7681
"2699",579524,"valm.ch",2011,3,25,"PK","Poaceae","FESTUCA RUBRA",0,2.619374,48.20918,-2.130445,-27.37454,0.3655158,1.07566,0.426,0.004175,102.0359,4825.821,62.57658,7.433982,5609.234,177.7744,24644.95,1536.935,706.5176,8.427108,66.28875,18.55121,0.2581645,5.389878,0,1,1,"0","1","1",0.0256711,"no",0,99.1,0,109.1,0,29,0,31,86,111,110,0,3.5806,57.9,257.65,315.55,NA,0.8419489,1683,1417,0.8419489,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,1,1,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","GRASS","GRASS","C3",2699,4.26e-07,9800.469,256.711,0.2000418,396.7397
"2700",579525,"valm.ch",2011,3,26,"NK","Poaceae","FESTUCA RUBRA",0,3.515861,47.86624,-2.179095,-26.69129,0.3654981,1.076408,0.9522857,0.01114286,85.46154,958.8361,29.86609,102.7051,3183.355,182.3847,19353.84,1257.545,339.3983,10.31359,82.02678,10.53858,0.2264251,3.204896,1,0,1,"1","0","1",0.04113969,"no",0,105.1,0,109.1,0,26,0,28,86,111,110,0,3.9643,26.65,146.9,173.55,NA,0.8203628,1709,1402,0.8203628,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,0,1,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","GRASS","GRASS","C3",2700,9.522857e-07,11701.17,411.3969,0.2302426,393.8088
"2701",579526,"valm.ch",2011,3,27,"NP","Poaceae","FESTUCA RUBRA",0,3.441743,48.4419,-0.9896606,-25.99894,0.3659322,1.077165,1.294333,0.01525556,84.84341,3821.916,23.74287,26.02439,6476.428,94.40956,15881.05,2328.269,249.2238,4.957834,47.18056,24.19578,0.2511614,0.4463746,1,1,0,"1","1","0",0.04056583,"no",0,134.5,0,134.5,0,28,0,28,86,111,110,0,3.9643,35.55,190.6,226.15,NA,0.4829932,1764,852,0.4829932,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,1,0,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","GRASS","GRASS","C3",2701,1.294333e-06,11786.42,405.6583,0.8462241,339.939
"2702",579527,"valm.ch",2011,3,28,"NPK","Poaceae","FESTUCA RUBRA",0,3.781208,47.3316,-1.199813,-26.17583,0.3658555,1.076972,1.48625,0.0149,99.74832,3511.886,52.03934,12.76727,3847.929,91.15758,28196.85,1324.53,415.5574,8.479169,83.3008,14.44748,0.1410434,0.9591424,1,1,1,"1","1","1",0.03790748,"no",0,124.2,0,124.2,0,26,0,26,86,111,110,0,4.2692,35.75,309.6,345.35,NA,0.146087,1725,252,0.146087,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,1,1,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","GRASS","GRASS","C3",2702,1.48625e-06,10025.23,379.0748,2.23669,250.9569
"2703",579528,"valm.ch",2011,3,29,"Fence","Poaceae","FESTUCA RUBRA",0,2.068486,46.81219,-3.365469,-26.80247,0.3650651,1.076286,0.9025714,0.01162857,77.61671,1389.555,16.72755,13.22617,4917.391,63.24031,18731.02,1411.79,124.2806,3.93204,42.03538,15.19687,0.1528346,1.324489,0,0,0,"0","0","0",0.02665001,"no",0,116.6,0,126.6,0,31,0,33,86,111,110,0,3.3636,27.45,166.85,194.3,NA,0.8436238,1733,1462,0.8436238,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,0,0,1,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","GRASS","GRASS","C3",2703,9.025714e-07,12883.82,266.5001,0.197731,396.9651
"2704",579529,"valm.ch",2011,3,30,"NPK+Fence","Poaceae","FESTUCA RUBRA",0,3.445017,47.60541,-1.372924,-26.22228,0.3657923,1.076921,2.012,0.01885714,106.697,2935.157,44.08686,16.25643,5575.131,101.4807,25728.44,1681.347,660.1127,6.727293,106.0751,16.58018,0.2090079,0.9693396,1,1,1,"1","1","1",0.03228786,"no",0,130,0,131,0,28,0,29,86,111,110,0,3.8276,60.4,451.55,511.95,NA,0.07616849,1733,132,0.07616849,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,1,1,1,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","GRASS","GRASS","C3",2704,2.012e-06,9372.337,322.8786,2.993962,216.1715
"2705",5815,"valm.ch",2011,1,1,"Control","Rosaceae","POTENTILLA CRANTZII",0,3.089185,46.51359,-3.241964,-26.07322,0.3651102,1.077084,4.251286,0.05155714,82.45774,2220.852,30.40824,0.2066207,10883.34,88.13645,13180.93,5874.213,126.2514,6.230015,93.22929,NA,0.08420635,0.1599944,0,0,0,"0","0","0",0.03746386,"no",0,91,0,92,0,21,0,22,86,111,110,0,5.0455,31.25,265.45,296.7,NA,0.9063052,1697,1538,0.9063052,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,0,0,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2705,4.251286e-06,12127.42,374.6386,0.1143943,405.2125
"2706",58151,"valm.ch",2011,1,2,"K","Rosaceae","POTENTILLA CRANTZII",0,3.543909,46.28922,-4.031021,-26.77302,0.3648222,1.076318,4.653571,0.04395714,105.8661,2791.056,54.06672,0.5128932,8987.203,91.00614,24061.54,4436.896,155.0946,7.489722,135.6297,NA,0.08487272,0.7492036,0,0,1,"0","0","1",0.03347539,"no",0,100,0,101,0,24,0,26,86,111,110,0,4.2692,147.15,333.35,480.5,NA,0.698147,1673,1168,0.698147,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,0,1,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2706,4.653571e-06,9445.894,334.7539,0.4178204,376.2436
"2707",58152,"valm.ch",2011,1,3,"P","Rosaceae","POTENTILLA CRANTZII",0,2.807836,44.90204,-3.026301,-26.97976,0.3651889,1.076092,2.934429,0.02807143,104.5344,10701.92,32.47393,0.3953445,16671.37,137.6185,15952.97,6083.95,91.61845,6.162525,152.5028,NA,0.2211325,0.265359,0,1,0,"0","1","0",0.02686041,"no",0,97.5,0,98.2,0,27,0,29,86,111,110,0,3.8276,18,212.5,230.5,NA,0.367823,1672,615,0.367823,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,1,0,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2707,2.934429e-06,9566.233,268.6041,1.162969,316.1386
"2708",58153,"valm.ch",2011,1,4,"N","Rosaceae","POTENTILLA CRANTZII",0,3.873941,47.30176,-0.5964667,-25.67442,0.3660757,1.07752,7.048286,0.07414286,95.06358,2023.257,29.21011,0.4233587,9646.835,86.86645,14419.41,4500.595,108.0568,6.023655,92.63705,NA,0.0880253,0.2083565,1,0,0,"1","0","0",0.04075105,"no",0,95.5,0,95.5,0,26,0,26,86,111,110,0,4.2692,65.45,203.6,269.05,NA,0.634103,1689,1071,0.634103,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,0,0,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2708,7.048286e-06,10519.28,407.5105,0.5297021,366.2695
"2709",58154,"valm.ch",2011,1,5,"PK","Rosaceae","POTENTILLA CRANTZII",0,4.103184,57.22007,-2.751146,-26.40294,0.3652893,1.076723,5.17,0.05618571,92.01627,9017.872,50.52526,0.3387424,13435.26,191.1148,25611.67,6371.447,111.6624,7.630287,153.4068,NA,0.2074225,0.5879355,0,1,1,"0","1","1",0.04459194,"no",0,100.6,0,100.6,0,25,0,25,86,111,110,0,4.44,11.65,97.6,109.25,NA,0.814234,1658,1350,0.814234,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,1,1,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2709,5.17e-06,10867.64,445.9194,0.2389622,392.968
"2710",58155,"valm.ch",2011,1,6,"NK","Rosaceae","POTENTILLA CRANTZII",0,4.107358,46.73937,0.6477235,-25.85441,0.3665297,1.077323,4.895857,0.04867143,100.59,1789.207,58.16793,0.556206,10432.37,113.8586,24227.68,4781.502,222.5993,6.312237,161.9541,30.00708,0.0897408,0.5316675,1,0,1,"1","0","1",0.04083268,"no",0,102.5,0,103.5,0,24,0,26,86,111,110,0,4.2692,38.05,215.3,253.35,NA,0.4436494,1677,744,0.4436494,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,0,1,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2710,4.895857e-06,9941.35,408.3268,0.9450241,332.2553
"2711",58156,"valm.ch",2011,1,7,"NP","Rosaceae","POTENTILLA CRANTZII",0,3.764943,45.29972,1.239497,-25.97108,0.3667457,1.077196,7.657,0.07322857,104.563,6949.02,31.20491,0.675423,14611.51,138.8445,8072.46,7315.95,114.088,5.284245,120.3847,43.3068,0.12684,0.4346535,1,1,0,"1","1","0",0.03600645,"no",0,102,0,102,0,19,0,19,86,111,110,0,5.8421,51.85,204.4,256.25,NA,0.1154286,1750,202,0.1154286,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,1,0,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2711,7.657e-06,9563.611,360.0645,2.510585,237.4704
"2712",58157,"valm.ch",2011,1,8,"NPK","Rosaceae","POTENTILLA CRANTZII",0,3.407259,45.40089,-0.2329749,-25.80096,0.3662083,1.077382,5.128653,0.05337143,96.09361,7368.42,37.8182,0.867367,13279.5,128.0961,20958.91,5509.29,192.4733,6.45815,151.1593,40.0428,0.113273,0.471252,1,1,1,"1","1","1",0.0354577,"no",0,126.2,0,126.2,0,26,0,26,86,111,110,0,4.2692,27.4,154.45,181.85,NA,0.547763,1654,906,0.547763,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,1,1,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2712,5.128653e-06,10406.52,354.577,0.6998983,351.7768
"2713",58158,"valm.ch",2011,1,9,"Fence","Rosaceae","POTENTILLA CRANTZII",0,3.075979,46.24654,-2.605897,-26.87645,0.3653423,1.076205,4.588571,0.04075714,112.5832,2237.113,31.60956,0.4567188,11983.38,84.915,13158.12,5274.812,88.59188,5.291,76.47437,36.3525,0.09504375,0.1928625,0,0,0,"0","0","0",0.02732182,"no",0,114.9,0,115.6,0,22,0,24,86,111,110,0,4.625,95.3,424.45,519.75,NA,0.3351287,1671,560,0.3351287,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,0,0,1,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2713,4.588571e-06,8882.316,273.2182,1.27121,308.539
"2714",58159,"valm.ch",2011,1,10,"NPK+Fence","Rosaceae","POTENTILLA CRANTZII",0,3.455701,45.50756,-2.173288,-25.64511,0.3655002,1.077552,8.65925,0.1194,72.52303,5042.508,34.0392,5.738811,9802.854,90.67867,22987.1,4118.655,83.7384,6.655837,91.33857,26.28203,0.0942057,0.3508821,1,1,1,"1","1","1",0.04764971,"no",0,120.5,0,120.5,0,19,0,19,86,111,110,0,5.8421,69.3,608.2,677.5,NA,0.1135167,1709,194,0.1135167,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,1,1,1,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2714,8.65925e-06,13788.72,476.4971,2.530006,236.5552
"2715",581510,"valm.ch",2011,2,11,"Control","Rosaceae","POTENTILLA CRANTZII",0,2.619931,45.86825,-3.66065,-27.52,0.3649574,1.075501,5.292245,0.04641429,114.0219,2277.418,28.64535,1.088107,9775.376,104.6301,14045.11,5064.736,67.25568,4.537017,108.9707,36.52916,0.1263328,0.564043,0,0,0,"0","0","0",0.02297744,"no",0,112,0,114.5,0,28,0,30,86,111,110,0,3.7,35.4,124.1,159.5,NA,0.9309361,1752,1631,0.9309361,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,0,0,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2715,5.292245e-06,8770.245,229.7744,0.08321473,408.3573
"2716",581511,"valm.ch",2011,2,12,"K","Rosaceae","POTENTILLA CRANTZII",0,2.848243,48.13662,-2.955342,-27.38647,0.3652148,1.075647,5.321286,0.04434286,120.0032,2317.963,35.99077,0.642411,10380.08,111.0314,21056.81,5035.927,63.29093,5.035927,139.6525,38.33145,0.1024335,0.3872543,0,0,1,"0","0","1",0.02373472,"no",0,88.3,0,89.3,0,26,0,28,86,111,110,0,3.9643,13.85,132.9,146.75,NA,0.5317594,1779,946,0.5317594,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,0,1,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2716,5.321286e-06,8333.11,237.3472,0.7343769,348.9369
"2717",581512,"valm.ch",2011,2,13,"P","Rosaceae","POTENTILLA CRANTZII",0,2.683731,47.26152,-3.326073,-26.82644,0.3650795,1.07626,5.175429,0.04485714,115.3758,3482.332,30.33463,0.8174124,10298.67,81.5815,14753.13,5438.006,114.2369,4.440772,147.2118,33.81924,0.0985824,0.7192864,0,1,0,"0","1","0",0.02326078,"no",0,94.6,0,96.1,0,21,0,23,86,111,110,0,4.8261,26.85,115.9,142.75,NA,0.4276836,1770,757,0.4276836,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,1,0,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2717,5.175429e-06,8667.329,232.6078,0.9876414,329.0152
"2718",581513,"valm.ch",2011,2,14,"N","Rosaceae","POTENTILLA CRANTZII",0,5.187245,47.4401,-2.107875,-26.37811,0.3655241,1.07675,4.235714,0.03627143,116.7783,1948.192,27.63088,2.735956,14797.54,120.5648,13805.01,5222.388,82.34769,4.948746,186.5404,42.11304,0.1416909,2.592642,1,0,0,"1","0","0",0.04441961,"no",0,101.6,0,108.6,0,20,0,22,86,111,110,0,5.0455,7.25,128.95,136.2,NA,0.8426513,1735,1462,0.8426513,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,0,0,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2718,4.235714e-06,8563.238,444.1961,0.1990722,396.8343
"2719",581514,"valm.ch",2011,2,15,"PK","Rosaceae","POTENTILLA CRANTZII",0,2.669142,49.84438,-1.71993,-26.47771,0.3656657,1.076641,4.154143,0.0387,107.3422,8589.472,43.43144,1.893061,10557.28,111.0665,23444.87,4511.331,106.6085,5.011839,182.5967,30.44028,0.1618828,0.4912773,0,1,1,"0","1","1",0.02486573,"no",0,91.4,0,92.5,0,21,0,23,86,111,110,0,4.8261,17.45,138.4,155.85,NA,0.9511494,1740,1655,0.9511494,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,1,1,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2719,4.154143e-06,9316.001,248.6573,0.05823733,410.9
"2720",581515,"valm.ch",2011,2,16,"NK","Rosaceae","POTENTILLA CRANTZII",0,5.408246,47.54817,-1.919935,-27.391,0.3655927,1.075642,6.149571,0.06054286,101.5739,1702.118,32.30527,1.931895,8539.344,130.2226,21607.13,3534.1,79.59512,6.320648,122.1002,19.19675,0.1447184,0.5249636,1,0,1,"1","0","1",0.05324447,"no",0,116.5,0,118.5,0,26,0,28,86,111,110,0,3.9643,8.2,230.15,238.35,NA,0.6289967,1814,1141,0.6289967,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,0,1,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2720,6.149571e-06,9845.053,532.4447,0.5391038,365.4479
"2721",581516,"valm.ch",2011,2,17,"NP","Rosaceae","POTENTILLA CRANTZII",0,3.460774,51.71924,-3.051017,-26.48196,0.3651799,1.076637,8.647429,0.07745714,111.6415,9375.578,26.24891,0.7870159,15345.34,110.119,14065.62,6017.162,114.2719,5.696668,122.5551,43.83094,0.1392569,0.7005728,1,1,0,"1","1","0",0.030999,"no",0,110,0,112,0,27,0,29,86,111,110,0,3.8276,80.55,198.7,279.25,NA,0.2941524,1693,498,0.2941524,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,1,0,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2721,8.647429e-06,8957.246,309.99,1.422857,298.318
"2722",581517,"valm.ch",2011,2,18,"NPK","Rosaceae","POTENTILLA CRANTZII",0,2.731051,47.08092,-2.575069,-26.50447,0.3653536,1.076612,5.795,0.04884286,118.6458,9078.964,38.39612,13.66055,12827.54,248.7668,28324.82,4426.82,220.0892,6.718752,248.9944,44.8372,0.3646152,1.898184,1,1,1,"1","1","1",0.02301852,"no",0,122,0,122.6,0,23,0,25,86,111,110,0,4.44,13.65,146.3,159.95,NA,0.7958457,1685,1341,0.7958457,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,1,1,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2722,5.795e-06,8428.448,230.1852,0.2655232,390.4217
"2723",581518,"valm.ch",2011,2,19,"Fence","Rosaceae","POTENTILLA CRANTZII",0,2.172069,47.74815,-2.582388,-26.57225,0.3653509,1.076538,4.314571,0.04724286,91.32749,1946.466,31.22147,0.9335093,13752.57,115.8451,11919.53,5415.359,77.26997,4.573023,131.9261,34.2199,0.1550664,0.6568785,0,0,0,"0","0","0",0.0237833,"no",0,71.3,0,74.3,0,18,0,20,86,111,110,0,5.55,27.9,116.25,144.15,NA,0.8682353,1700,1476,0.8682353,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,0,0,1,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2723,4.314571e-06,10949.61,237.833,0.1642936,400.2469
"2724",581519,"valm.ch",2011,2,20,"NPK+Fence","Rosaceae","POTENTILLA CRANTZII",0,4.257657,46.73046,2.096193,-26.21049,0.3670584,1.076934,7.924143,0.06675714,118.701,5408.998,36.65969,1.178531,11145.1,113.9044,25365.04,4717.394,126.3813,7.088941,149.5827,30.9119,0.0859832,0.6009478,1,1,1,"1","1","1",0.03586874,"no",0,145,0,145,0,17,0,17,86,111,110,0,6.5294,97.35,343.95,441.3,NA,0.1177192,1631,192,0.1177192,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",1,1,1,1,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2724,7.924143e-06,8424.525,358.6874,2.487736,238.554
"2725",581520,"valm.ch",2011,3,21,"Control","Rosaceae","POTENTILLA CRANTZII",0,3.02814,46.79251,-3.858795,-26.22886,0.3648851,1.076914,4.037714,0.03761429,107.3452,1932.427,28.24712,22.17846,12125.63,95.35802,15506.21,4519.914,138.2645,6.793908,115.5245,25.82808,0.09358,1.074298,0,0,0,"0","0","0",0.02820936,"no",0,117.8,0,118.8,0,35,0,37,86,111,110,0,3,59.15,231.65,290.8,NA,0.7902017,1735,1371,0.7902017,"Val Mustair","Europe","CH","Europe",0,0,0,0,"alpine grassland",2320,46.63135,10.37225,"Experimental (Full Factorial)",0,0,0,0,0,2009,2009,8661,1876.1,483.9,-1.218723,-1.22235,-1.153751,-1,-1,-1,2195.876,416.8,3.877041,3.803865,833.823,0.1514195,2254,"NAT","PERENNIAL","HERB","FORB","C3",2725,4.037714e-06,9315.737,282.0936,0.2737989,389.6329
